yes,no,yes-r,no-r
-1.4611976146697998,-1.4531638622283936,-1.8595129251480103,-1.2140651941299438
-1.6564557552337646,-1.4542348384857178,-2.445974111557007,-0.9751183986663818
-1.5480461120605469,-1.3854255676269531,-1.6555025577545166,-1.2546617984771729
-1.4430644512176514,-1.4526584148406982,-1.6712819337844849,-1.2091580629348755
-1.8268086910247803,-1.2419946193695068,-2.3562331199645996,-1.067456841468811
-1.3118953704833984,-1.350790023803711,-1.709449291229248,-1.2546706199645996
-1.693368673324585,-1.1338517665863037,-1.9502102136611938,-0.9268070459365845
-1.2897353172302246,-1.715437412261963,-1.3889286518096924,-1.7713558673858643
-1.1857644319534302,-1.9250222444534302,-1.4378007650375366,-1.5151704549789429
-1.1108558177947998,-2.2804744243621826,-1.4278029203414917,-1.668674349784851
-1.0167776346206665,-2.2828450202941895,-1.3136589527130127,-1.7346603870391846
-1.4046297073364258,-1.4723749160766602,-2.7119667530059814,-0.7422268986701965
-1.2710862159729004,-1.6913056373596191,-1.5605056285858154,-1.3274199962615967
-1.2786237001419067,-1.8382388353347778,-1.597312331199646,-1.4268983602523804
-0.9029010534286499,-2.4967427253723145,-1.3193955421447754,-1.7180075645446777
-1.3147251605987549,-1.8340818881988525,-1.8674448728561401,-1.3156861066818237
-1.0642842054367065,-2.100478172302246,-1.350661277770996,-1.7768850326538086
-1.4629472494125366,-1.3756612539291382,-1.4658364057540894,-1.4897011518478394
-0.9598609209060669,-2.5152883529663086,-1.4648855924606323,-1.4591273069381714
-0.9504334330558777,-3.2055280208587646,-1.2110563516616821,-2.2433829307556152
-1.0779832601547241,-2.1055407524108887,-1.5354491472244263,-1.4675580263137817
-1.4035793542861938,-1.5562721490859985,-1.1920136213302612,-2.0781755447387695
-0.8598615527153015,-3.019512414932251,-1.3915938138961792,-1.9418333768844604
-1.3754942417144775,-1.699077844619751,-1.7582166194915771,-1.2532670497894287
-1.2423456907272339,-2.0730113983154297,-1.697364330291748,-1.2732529640197754
-0.9821823835372925,-2.571537971496582,-1.4191169738769531,-1.6515188217163086
-0.9982494115829468,-2.305471897125244,-1.384577989578247,-1.6806652545928955
-2.5032172203063965,-0.8112024068832397,-2.2994720935821533,-0.7912609577178955
-1.468234658241272,-1.339175820350647,-1.8296170234680176,-1.0704751014709473
-1.3143776655197144,-1.2788838148117065,-1.5802571773529053,-1.2913472652435303
-0.9692259430885315,-2.251986503601074,-1.2342854738235474,-1.8922845125198364
-1.8704885244369507,-1.1701387166976929,-2.2641100883483887,-0.9426034688949585
-1.7251337766647339,-1.26695716381073,-1.8641502857208252,-1.205054521560669
-0.9939948320388794,-2.4904584884643555,-1.7270519733428955,-1.3960115909576416
-1.1458005905151367,-2.0638341903686523,-1.3730392456054688,-1.7893600463867188
-1.4392457008361816,-1.5320210456848145,-1.7502639293670654,-1.2294375896453857
-1.1675114631652832,-1.8085036277770996,-1.7362372875213623,-1.2091491222381592
-0.9188833832740784,-1.8425569534301758,-1.368371844291687,-1.4882620573043823
-1.4399127960205078,-1.2576560974121094,-1.3441449403762817,-1.547958493232727
-1.6806942224502563,-1.2089325189590454,-2.1705422401428223,-0.934853196144104
-1.040737271308899,-2.498358726501465,-1.4970746040344238,-1.5362210273742676
-2.329158067703247,-1.1651298999786377,-2.29843807220459,-0.9662476181983948
-2.2141904830932617,-0.9428032636642456,-2.2551755905151367,-0.9661264419555664
-1.453238606452942,-1.4380942583084106,-1.5224881172180176,-1.473839282989502
-1.0063892602920532,-1.7397304773330688,-1.262211561203003,-1.5527217388153076
-1.669609785079956,-1.214812994003296,-1.8124240636825562,-1.223873496055603
-2.385756015777588,-0.8969522714614868,-2.7644386291503906,-0.7817660570144653
-1.9467474222183228,-1.0095411539077759,-2.1568121910095215,-0.8996816277503967
-1.05381178855896,-2.219154119491577,-1.7136106491088867,-1.3263235092163086
-0.9987999200820923,-2.164567470550537,-1.3666666746139526,-1.4967459440231323
-1.4314727783203125,-1.411839485168457,-1.5780211687088013,-1.2917758226394653
-1.45344078540802,-1.4774619340896606,-1.7936012744903564,-1.2264206409454346
-1.981999397277832,-1.1270503997802734,-2.1826694011688232,-0.9426257610321045
-1.216039776802063,-1.7054396867752075,-1.5884559154510498,-1.4242064952850342
-0.9724827408790588,-2.412393569946289,-1.5526106357574463,-1.5824682712554932
-1.6567585468292236,-1.2298176288604736,-2.0806264877319336,-0.9238824844360352
-0.992387056350708,-2.459033250808716,-1.167556643486023,-1.9927805662155151
-0.944653332233429,-2.623629331588745,-1.2528076171875,-1.9383678436279297
-1.740652084350586,-1.1891288757324219,-1.9754682779312134,-1.0906072854995728
-0.9489613771438599,-2.3419837951660156,-1.583011507987976,-1.2922638654708862
-1.3514200448989868,-1.6713539361953735,-2.0583925247192383,-1.0874767303466797
-1.026554822921753,-2.081372022628784,-1.501582384109497,-1.2214272022247314
-1.2095544338226318,-1.8432176113128662,-1.3384747505187988,-1.9102368354797363
-1.1390187740325928,-1.9977357387542725,-1.4490540027618408,-1.4879372119903564
-1.1399211883544922,-2.058927536010742,-1.358964204788208,-1.6291172504425049
-0.9844042062759399,-2.897691249847412,-1.3313597440719604,-1.924219012260437
-1.2895679473876953,-1.6972808837890625,-1.3862553834915161,-2.0780715942382812
-1.555276870727539,-1.0692939758300781,-2.1721408367156982,-0.8557298183441162
-1.5511876344680786,-1.1464577913284302,-1.9992400407791138,-0.9208194017410278
-1.186640739440918,-2.005751609802246,-1.6550389528274536,-1.2903910875320435
-1.262986660003662,-1.473517894744873,-1.4645140171051025,-1.4497816562652588
-1.6157764196395874,-1.489864706993103,-1.9317253828048706,-1.1179665327072144
-1.2101314067840576,-1.7700927257537842,-1.7169678211212158,-1.1805355548858643
-1.8163615465164185,-1.074515461921692,-1.7208253145217896,-1.2189723253250122
-1.162179946899414,-1.9514694213867188,-1.2002748250961304,-1.8236955404281616
-1.0668964385986328,-2.258512496948242,-1.4943674802780151,-1.4091414213180542
-1.318887710571289,-1.9133129119873047,-2.4676144123077393,-0.9168636202812195
-0.9693218469619751,-2.25886869430542,-1.4551067352294922,-1.4923295974731445
-1.7096421718597412,-1.2189977169036865,-1.8911534547805786,-1.0729390382766724
-1.1649203300476074,-1.6407694816589355,-1.3024368286132812,-1.5120391845703125
-1.6537059545516968,-1.2401384115219116,-1.6655590534210205,-1.2500126361846924
-1.5615930557250977,-1.21234130859375,-1.7318196296691895,-1.2271409034729004
-1.354520320892334,-1.5162129402160645,-2.3691601753234863,-0.8015350103378296
-1.1218196153640747,-2.404770851135254,-1.5838849544525146,-1.4797322750091553
-1.1383599042892456,-2.3199262619018555,-1.6397507190704346,-1.3865511417388916
-1.0291051864624023,-2.3898229598999023,-1.2196556329727173,-2.1340765953063965
-1.2414023876190186,-1.9485023021697998,-1.8444585800170898,-1.3706369400024414
-1.7751182317733765,-1.310634970664978,-1.9270509481430054,-1.1433271169662476
-1.6762858629226685,-1.3485833406448364,-1.9717071056365967,-1.0286624431610107
-1.265926480293274,-1.571966290473938,-1.5965007543563843,-1.3553603887557983
-0.9797707796096802,-2.466693878173828,-1.2771077156066895,-1.7688851356506348
-1.0968444347381592,-2.069491147994995,-1.4640820026397705,-1.5603668689727783
-1.7376238107681274,-1.123797059059143,-2.454399585723877,-0.8221670389175415
-1.231677770614624,-1.8971974849700928,-1.538946509361267,-1.311261534690857
-2.413344144821167,-0.8761060237884521,-2.4747438430786133,-0.85498046875
-1.1700271368026733,-2.203737735748291,-1.7486677169799805,-1.338862419128418
-2.0642669200897217,-0.9298732280731201,-1.8057239055633545,-1.1441657543182373
-1.5469776391983032,-1.2417179346084595,-1.842522144317627,-1.15629243850708
-1.4250574111938477,-1.6873064041137695,-1.6992558240890503,-1.4642351865768433
-0.9330587387084961,-2.5776548385620117,-1.342604160308838,-1.7499327659606934
-1.5927438735961914,-1.2507600784301758,-2.014505624771118,-0.9835255146026611
-1.670989751815796,-1.190850019454956,-1.7422051429748535,-1.1603436470031738
-1.0318045616149902,-2.3616528511047363,-1.4013689756393433,-1.569008708000183
-1.3149067163467407,-1.6340690851211548,-1.6539233922958374,-1.2655013799667358
-1.887473464012146,-1.1716035604476929,-2.2264530658721924,-1.0654003620147705
-0.8753388524055481,-2.596959352493286,-1.6673752069473267,-1.2220817804336548
-1.2251449823379517,-1.6807810068130493,-1.922614574432373,-1.0851502418518066
-1.8892441987991333,-1.267706036567688,-1.8922204971313477,-1.100590705871582
-1.3591264486312866,-1.2701486349105835,-1.6435976028442383,-1.1387872695922852
-1.8672940731048584,-0.9856355786323547,-2.299739360809326,-0.7733672857284546
-0.8601222038269043,-3.0416178703308105,-1.301125168800354,-1.8460251092910767
-1.0119359493255615,-2.586168050765991,-1.6836146116256714,-1.3236807584762573
-1.6271673440933228,-1.4214941263198853,-1.7239962816238403,-1.2602492570877075
-1.752902626991272,-1.1733614206314087,-2.370741605758667,-0.7969711422920227
-1.888653039932251,-0.9135687947273254,-1.7615665197372437,-1.2214664220809937
-1.5929844379425049,-1.4526045322418213,-1.656755805015564,-1.4482225179672241
-1.7592952251434326,-1.2614715099334717,-2.1588704586029053,-1.0589215755462646
-1.0650967359542847,-2.505711555480957,-1.6049447059631348,-1.5329880714416504
-1.6967658996582031,-1.078531265258789,-1.6956599950790405,-1.1904205083847046
-2.248107671737671,-0.9187877774238586,-2.0807902812957764,-0.9999091029167175
-1.087687611579895,-1.62147057056427,-1.2886013984680176,-1.668917179107666
-1.2791157960891724,-1.5255223512649536,-1.7881158590316772,-1.1614116430282593
-1.5289822816848755,-1.2340060472488403,-2.2295877933502197,-0.9048731327056885
-1.5403673648834229,-1.5929663181304932,-1.2202156782150269,-1.876524806022644
-1.0794681310653687,-2.2246575355529785,-1.405750036239624,-1.76572585105896
-2.1635847091674805,-0.922970712184906,-2.1173501014709473,-0.9885984659194946
-1.900436282157898,-1.1315277814865112,-2.030771493911743,-1.087068796157837
-0.9013224840164185,-2.464468002319336,-1.2718853950500488,-1.8882441520690918
-0.9995530843734741,-2.4477200508117676,-1.5170636177062988,-1.443911075592041
-1.008022665977478,-2.2057557106018066,-1.597726821899414,-1.3764286041259766
-1.399394154548645,-1.5761767625808716,-1.8291445970535278,-1.26856529712677
-1.1533615589141846,-2.3171370029449463,-1.3325514793395996,-2.0618014335632324
-1.8798006772994995,-0.9630564451217651,-2.177959680557251,-0.9149230122566223
-1.153698444366455,-2.187386989593506,-1.4356690645217896,-1.9159585237503052
-2.1410410404205322,-1.1882736682891846,-2.1183555126190186,-1.1778419017791748
-1.2646061182022095,-1.6858774423599243,-1.3601584434509277,-1.5953164100646973
-1.1159754991531372,-1.5822535753250122,-1.5067012310028076,-1.0457618236541748
-0.9132312536239624,-2.566420078277588,-1.1342198848724365,-2.0651509761810303
-1.746986746788025,-1.2821305990219116,-2.1064443588256836,-1.0366448163986206
-1.97896409034729,-0.980520486831665,-2.716944456100464,-0.7750880718231201
-1.2682620286941528,-1.6885710954666138,-1.4726066589355469,-1.4698572158813477
-0.9290556907653809,-2.6928439140319824,-1.3502020835876465,-1.7760939598083496
-1.6829910278320312,-1.158233642578125,-2.0022695064544678,-1.08432936668396
-0.9052218198776245,-3.009685516357422,-1.3301846981048584,-1.742527723312378
-1.5414259433746338,-1.1253225803375244,-1.7365007400512695,-1.2437868118286133
-1.2623707056045532,-1.552341103553772,-1.3465861082077026,-1.5034407377243042
-2.339175224304199,-0.7952338457107544,-1.9454338550567627,-1.0303127765655518
-1.087436318397522,-1.9754787683486938,-1.3588368892669678,-1.79081130027771
-1.164962649345398,-1.9433735609054565,-1.2827215194702148,-1.797140121459961
-0.9842394590377808,-2.0411014556884766,-1.2584844827651978,-1.7699724435806274
-0.9798451662063599,-2.315675735473633,-1.3949291706085205,-1.7144768238067627
-2.0572495460510254,-1.1311508417129517,-1.9366472959518433,-1.1434086561203003
-1.7245550155639648,-1.1131219863891602,-1.515742301940918,-1.3566932678222656
-1.1585603952407837,-1.6639944314956665,-1.4534955024719238,-1.5490670204162598
-1.8575021028518677,-1.1434441804885864,-1.9013391733169556,-1.105028748512268
-1.3886853456497192,-1.4424086809158325,-1.3895186185836792,-1.4257601499557495
-1.2333276271820068,-1.9341752529144287,-1.703365683555603,-1.2746366262435913
-1.270162582397461,-1.494619369506836,-1.5855975151062012,-1.3001646995544434
-2.3778185844421387,-0.988064169883728,-2.141047954559326,-1.0633338689804077
-1.0183011293411255,-2.454397201538086,-1.331532597541809,-1.6236544847488403
-1.2613118886947632,-2.0399250984191895,-2.032470464706421,-1.184201955795288
-1.068753719329834,-2.0772223472595215,-1.5827350616455078,-1.3418617248535156
-1.2269290685653687,-1.6186851263046265,-1.3555362224578857,-1.7199914455413818
-2.2031822204589844,-0.9612417221069336,-1.8856968879699707,-1.0328526496887207
-2.11013126373291,-1.027836799621582,-2.4630844593048096,-0.8560612201690674
-1.152783989906311,-1.5931316614151,-1.4533979892730713,-1.3768694400787354
-0.9512922763824463,-2.651857614517212,-1.3048286437988281,-1.7714786529541016
-1.235978126525879,-1.7417716979980469,-1.7190847396850586,-1.2392692565917969
-0.934566855430603,-2.351963520050049,-1.5234947204589844,-1.4523582458496094
-1.2793694734573364,-1.6054555177688599,-1.265930414199829,-1.668041467666626
-1.7411292791366577,-1.0626453161239624,-2.1909728050231934,-0.9368090033531189
-1.6536295413970947,-1.184478998184204,-1.8068115711212158,-1.1198761463165283
-2.759561061859131,-0.8551497459411621,-2.4785704612731934,-0.825741171836853
-0.9557887315750122,-2.34627628326416,-1.4648970365524292,-1.5126723051071167
-1.5201847553253174,-1.4091150760650635,-1.8024754524230957,-1.0771126747131348
-1.2254424095153809,-1.8730130195617676,-1.7712947130203247,-1.324330449104309
-0.9630630016326904,-2.2534701824188232,-1.3795982599258423,-1.5621525049209595
-1.135573387145996,-2.2809276580810547,-1.739460825920105,-1.389769434928894
-1.0494067668914795,-1.9418580532073975,-1.6699917316436768,-1.4340050220489502
-1.011414647102356,-2.0079145431518555,-1.4396744966506958,-1.6528092622756958
-1.113219976425171,-2.25891375541687,-1.6149568557739258,-1.396061897277832
-1.842514991760254,-1.067124366760254,-2.3226585388183594,-0.8899708390235901
-1.195452332496643,-1.7858701944351196,-1.5823036432266235,-1.4719139337539673
-1.1193997859954834,-2.084890127182007,-1.532503366470337,-1.476508378982544
-1.4046564102172852,-1.542262077331543,-1.4672284126281738,-1.8981080055236816
-0.9405383467674255,-2.364023208618164,-1.4210392236709595,-1.5999847650527954
-0.9065181612968445,-2.674268960952759,-1.3996351957321167,-1.6200531721115112
-1.2346513271331787,-1.5267674922943115,-1.9035345315933228,-1.0556551218032837
-1.217096209526062,-1.517318606376648,-1.3545421361923218,-1.6417592763900757
-1.1561744213104248,-1.7245509624481201,-1.2110003232955933,-1.802428126335144
-1.8828420639038086,-1.04888916015625,-2.4365828037261963,-0.8191053867340088
-1.3668978214263916,-1.320293664932251,-1.4423240423202515,-1.550838828086853
-2.3635663986206055,-0.8685523271560669,-2.4596333503723145,-0.8695930242538452
-2.320096969604492,-1.0503501892089844,-1.8290337324142456,-1.1177738904953003
-0.8927693367004395,-2.5954384803771973,-1.4492803812026978,-1.7831693887710571
-1.2097444534301758,-1.6091814041137695,-1.6529161930084229,-1.3613598346710205
-0.8623152375221252,-2.3014097213745117,-1.3829928636550903,-1.605031132698059
-1.0757602453231812,-2.1770358085632324,-1.4412992000579834,-1.4246995449066162
-1.193557858467102,-2.070462226867676,-1.878811001777649,-1.1826764345169067
-2.148190975189209,-0.9192289710044861,-1.8388391733169556,-1.035204529762268
-1.269005537033081,-1.4804198741912842,-1.7993757724761963,-1.1327707767486572
-1.3962727785110474,-1.4810696840286255,-1.579179048538208,-1.4198343753814697
-1.034182071685791,-2.7530808448791504,-1.7303330898284912,-1.4094102382659912
-1.5725207328796387,-1.3836417198181152,-1.6847831010818481,-1.2000304460525513
-2.11633563041687,-1.0525023937225342,-2.394643783569336,-0.849340558052063
-1.5885200500488281,-1.2900657653808594,-2.1231789588928223,-0.9467357397079468
-1.1136894226074219,-2.2351131439208984,-1.7074475288391113,-1.3796429634094238
-0.9546949863433838,-2.6172096729278564,-1.3621271848678589,-1.6788071393966675
-1.2468340396881104,-1.6212866306304932,-1.9080103635787964,-1.029373049736023
-1.8121339082717896,-1.136616826057434,-1.8113120794296265,-1.0738548040390015
-0.8334771394729614,-2.7635021209716797,-0.996645450592041,-2.591683864593506
-1.5625940561294556,-1.3466383218765259,-1.7450966835021973,-1.1416945457458496
-1.0027087926864624,-2.740713596343994,-1.3688750267028809,-1.9635424613952637
-0.9650195837020874,-2.410426616668701,-1.4570294618606567,-1.537049412727356
-0.8971746563911438,-2.536884069442749,-1.4234800338745117,-1.4708547592163086
-1.9929125308990479,-0.9630701541900635,-2.2387266159057617,-0.8863755464553833
-1.8733664751052856,-0.9730111360549927,-2.4025895595550537,-0.8474156260490417
-1.087395429611206,-1.9444892406463623,-1.5767700672149658,-1.3699820041656494
-1.6718902587890625,-1.1099319458007812,-1.698654055595398,-1.0894469022750854
-0.9843969345092773,-2.2752065658569336,-1.8455876111984253,-1.2772501707077026
-1.072535753250122,-2.2213356494903564,-1.4996274709701538,-1.5015672445297241
-1.6530990600585938,-1.2086124420166016,-1.9770443439483643,-1.0260803699493408
-1.377856731414795,-1.5179457664489746,-1.842293381690979,-1.149757981300354
-1.3749889135360718,-1.4460738897323608,-1.5480537414550781,-1.3360404968261719
-1.3792366981506348,-1.474865436553955,-1.5900509357452393,-1.3277065753936768
-0.8666931390762329,-2.5373291969299316,-1.6151549816131592,-1.3493144512176514
-1.308245062828064,-1.396541953086853,-1.793561339378357,-1.1669572591781616
-1.3392016887664795,-1.5172793865203857,-1.5848140716552734,-1.2544727325439453
-1.1859649419784546,-2.102085590362549,-1.5035414695739746,-1.6062865257263184
-1.0077136754989624,-2.5717835426330566,-1.473545789718628,-1.781782865524292
-1.4600268602371216,-1.565348744392395,-1.5298110246658325,-1.5378752946853638
-1.7664597034454346,-1.2177317142486572,-1.8816170692443848,-1.112760066986084
-1.033952236175537,-2.530529499053955,-1.5764124393463135,-1.423219919204712
-1.687732458114624,-1.1865556240081787,-1.7587531805038452,-1.2407621145248413
-0.9330813884735107,-2.4431588649749756,-1.38807213306427,-1.6010886430740356
-1.0925360918045044,-2.188370704650879,-1.3817768096923828,-1.5856237411499023
-1.7939279079437256,-1.0885140895843506,-1.7206212282180786,-1.28553307056427
-1.9839181900024414,-1.1968088150024414,-2.0513131618499756,-1.1072947978973389
-2.099156618118286,-1.1214840412139893,-2.373781442642212,-1.028473138809204
-1.309521198272705,-1.6173100471496582,-1.9132100343704224,-1.241338849067688
-1.01220703125,-1.9881420135498047,-1.2289537191390991,-1.973807692527771
-1.3989934921264648,-1.533371925354004,-1.2311861515045166,-1.999269723892212
-1.5620088577270508,-1.2678461074829102,-1.443040132522583,-1.4637959003448486
-1.3176441192626953,-1.7848358154296875,-1.3361736536026,-1.8520828485488892
-2.4140048027038574,-0.9260649085044861,-2.1230955123901367,-1.0024794340133667
-2.1700518131256104,-1.092346429824829,-2.2978057861328125,-0.9825725555419922
-0.9226157665252686,-2.131779432296753,-1.4113860130310059,-1.492800235748291
-1.015628457069397,-2.099971294403076,-1.5991724729537964,-1.538101077079773
-1.0216870307922363,-2.3678698539733887,-1.2428264617919922,-1.7018165588378906
-1.0375585556030273,-2.3658437728881836,-1.3255174160003662,-1.7819230556488037
-1.0127809047698975,-2.010780096054077,-1.5200024843215942,-1.4033786058425903
-0.9835121631622314,-2.2674458026885986,-1.4387367963790894,-1.6301544904708862
-1.4417736530303955,-1.4082138538360596,-1.549286961555481,-1.342640995979309
-2.6103785037994385,-0.862385094165802,-2.2021870613098145,-1.0531295537948608
-1.169620156288147,-2.2415881156921387,-1.5501785278320312,-1.3518505096435547
-1.3294730186462402,-1.5144057273864746,-1.7286443710327148,-1.2830963134765625
-1.0771756172180176,-1.8565430641174316,-1.5138802528381348,-1.4556775093078613
-0.9983041286468506,-2.5261800289154053,-1.2104525566101074,-1.969144344329834
-1.6408406496047974,-1.2948428392410278,-2.474412441253662,-0.7469038367271423
-1.352504014968872,-1.7918169498443604,-1.6518504619598389,-1.3196532726287842
-2.035642385482788,-1.015634298324585,-2.3255581855773926,-0.893244206905365
-1.0300372838974,-2.3290867805480957,-1.5521506071090698,-1.4207838773727417
-1.8025503158569336,-1.079442024230957,-1.8816227912902832,-1.0738978385925293
-1.1821938753128052,-2.108642578125,-1.8347313404083252,-1.194092035293579
-1.2378590106964111,-1.808905839920044,-2.1090505123138428,-1.0157430171966553
-0.8553569316864014,-2.848801374435425,-1.301375389099121,-1.7980918884277344
-1.565740942955017,-1.183510184288025,-1.7412471771240234,-1.2753839492797852
-1.548993706703186,-1.419777512550354,-2.195953130722046,-1.0066497325897217
-0.9924635887145996,-2.1993699073791504,-1.5890742540359497,-1.2728930711746216
-1.0605584383010864,-2.6210556030273438,-1.5838656425476074,-1.3979811668395996
-1.1924312114715576,-1.8637797832489014,-1.8550310134887695,-1.2014026641845703
-1.5995701551437378,-1.202769160270691,-1.5671041011810303,-1.5685365200042725
-0.9275527000427246,-2.4078993797302246,-1.449968934059143,-1.5617719888687134
-1.4721838235855103,-1.5087124109268188,-1.82167387008667,-1.274219036102295
-1.622674584388733,-1.5402885675430298,-1.5311514139175415,-1.4827219247817993
-1.983273983001709,-1.0824675559997559,-2.2215123176574707,-1.0207914113998413
-1.1729896068572998,-2.0574252605438232,-1.3947856426239014,-1.6414334774017334
-1.4179069995880127,-1.4599602222442627,-1.8119922876358032,-1.2078214883804321
-1.0088647603988647,-1.9774850606918335,-1.5370949506759644,-1.384398341178894
-1.4224038124084473,-1.5130677223205566,-1.8734419345855713,-1.0287649631500244
-1.123955488204956,-2.0701072216033936,-1.7013218402862549,-1.234442949295044
-1.1979444026947021,-1.7617900371551514,-1.5427738428115845,-1.5043445825576782
-1.453897476196289,-1.359079360961914,-1.6556367874145508,-1.3263254165649414
-2.2527048587799072,-0.8920519948005676,-2.4546451568603516,-0.9335346221923828
-0.9636763334274292,-2.1681976318359375,-1.5063420534133911,-1.349004864692688
-0.8637539148330688,-2.7197632789611816,-1.363451600074768,-1.7698694467544556
-1.7287918329238892,-1.1948248147964478,-1.890033483505249,-0.978253185749054
-1.0654730796813965,-1.845630168914795,-1.3964564800262451,-1.448500394821167
-1.0889288187026978,-2.08793306350708,-1.3562153577804565,-1.5643490552902222
-1.1463977098464966,-2.0648365020751953,-1.2180124521255493,-2.1270394325256348
-2.3711318969726562,-0.9326914548873901,-2.307137966156006,-0.9853253364562988
-1.4590312242507935,-1.4543296098709106,-1.1961861848831177,-2.1654319763183594
-1.482240915298462,-1.6035435199737549,-1.9490153789520264,-1.0894887447357178
-1.8038157224655151,-1.1837252378463745,-1.9011058807373047,-1.0521488189697266
-1.6130785942077637,-1.2543892860412598,-1.9800792932510376,-0.9907375574111938
-1.3589502573013306,-1.5241676568984985,-2.3575599193573,-0.8360002040863037
-1.3122817277908325,-1.6561042070388794,-1.7786237001419067,-1.218619465827942
-1.1343567371368408,-1.9419548511505127,-1.4478496313095093,-1.663657546043396
-1.1425771713256836,-1.4276933670043945,-1.6522057056427002,-1.1053736209869385
-1.6225334405899048,-1.310752511024475,-1.4944497346878052,-1.4958144426345825
-1.0011529922485352,-1.888570785522461,-1.1816129684448242,-1.737858772277832
-1.0324504375457764,-1.8371169567108154,-1.4324040412902832,-1.4611725807189941
-1.7146592140197754,-1.1862702369689941,-2.4116084575653076,-0.8177955150604248
-1.6388291120529175,-1.265562891960144,-1.7109839916229248,-1.1682994365692139
-1.2064242362976074,-1.6250109672546387,-1.2563536167144775,-1.7804234027862549
-1.0072685480117798,-2.6362032890319824,-1.6400699615478516,-1.4780235290527344
-1.6135085821151733,-1.405666708946228,-1.558560848236084,-1.46327543258667
-1.025838851928711,-2.6716480255126953,-1.568798303604126,-1.3849146366119385
-1.0834840536117554,-2.3658251762390137,-1.3036216497421265,-2.0842690467834473
-1.2270817756652832,-1.4770474433898926,-1.4978491067886353,-1.5055872201919556
-2.3391330242156982,-0.9174973368644714,-2.216749668121338,-0.9378343224525452
-1.1530989408493042,-1.8382548093795776,-1.3778049945831299,-1.5402958393096924
-1.4625052213668823,-1.4127081632614136,-1.5810025930404663,-1.3845170736312866
-1.4275193214416504,-1.5587639808654785,-1.525556206703186,-1.4282985925674438
-1.3529267311096191,-1.5028166770935059,-1.5334769487380981,-1.279318928718567
-2.0999815464019775,-0.8807947635650635,-2.822272539138794,-0.637678325176239
-1.3732084035873413,-1.3731225728988647,-1.4402238130569458,-1.459570050239563
-2.2020509243011475,-0.8148829936981201,-2.212968349456787,-0.8709722757339478
-2.1153464317321777,-1.016640305519104,-2.3022301197052,-0.9969894886016846
-1.1084574460983276,-2.0860719680786133,-1.809206247329712,-1.3198683261871338
-1.0956727266311646,-2.3456592559814453,-1.5354137420654297,-1.4485054016113281
-1.0780755281448364,-2.005624771118164,-1.4292004108428955,-1.5959980487823486
-1.0104001760482788,-2.316028118133545,-1.4964356422424316,-1.596834659576416
-1.1293582916259766,-2.042085647583008,-1.7073805332183838,-1.2974340915679932
-1.6104809045791626,-1.397372841835022,-2.438732147216797,-0.8500736951828003
-1.399015188217163,-1.3445451259613037,-1.9536707401275635,-1.0872023105621338
-1.9569644927978516,-1.0090446472167969,-2.260335683822632,-0.9120156168937683
-1.5248441696166992,-1.2829217910766602,-1.3315472602844238,-1.6435866355895996
-1.0870989561080933,-2.318063735961914,-1.4565551280975342,-1.6499431133270264
-1.1104974746704102,-1.7854890823364258,-1.5704100131988525,-1.3841135501861572
-1.617598056793213,-1.0999760627746582,-3.2275044918060303,-0.6006171107292175
-1.1688356399536133,-1.9171371459960938,-1.5452067852020264,-1.3143203258514404
-1.4949488639831543,-1.2662920951843262,-1.6304935216903687,-1.256872534751892
-1.4027948379516602,-1.4895906448364258,-1.5007669925689697,-1.521923303604126
-1.3462440967559814,-1.6130611896514893,-1.4560598134994507,-1.7400087118148804
-1.92366361618042,-1.067105770111084,-1.9548232555389404,-0.9721773266792297
-1.2812941074371338,-1.8058016300201416,-1.678436040878296,-1.3158786296844482
-1.1617048978805542,-1.9458178281784058,-1.5710506439208984,-1.2594757080078125
-1.0428706407546997,-2.4097471237182617,-1.4957406520843506,-1.4578568935394287
-1.2191126346588135,-1.9292376041412354,-1.7632383108139038,-1.1919292211532593
-1.1507371664047241,-2.364654064178467,-1.202486515045166,-2.2062325477600098
-1.1184576749801636,-1.7156857252120972,-1.4469900131225586,-1.3903532028198242
-0.9614754319190979,-2.3486995697021484,-1.3257966041564941,-1.6982388496398926
-1.707376480102539,-1.2075023651123047,-2.024172306060791,-0.9807744026184082
-1.187507152557373,-2.0750975608825684,-1.5936840772628784,-1.3312386274337769
-1.010019302368164,-2.3156490325927734,-1.4523756504058838,-1.5678255558013916
-1.4171518087387085,-1.5019201040267944,-1.245644450187683,-1.7389763593673706
-1.0984784364700317,-2.103870391845703,-1.6661641597747803,-1.2410104274749756
-1.3651630878448486,-1.6285202503204346,-1.4866816997528076,-1.6081244945526123
-1.509543776512146,-1.506940245628357,-2.326448678970337,-0.9182360172271729
-1.8395359516143799,-1.1829502582550049,-1.8527685403823853,-1.159493088722229
-2.279322385787964,-1.0044658184051514,-2.8329644203186035,-0.7371612787246704
-1.0622817277908325,-2.2617149353027344,-1.495469331741333,-1.4735004901885986
-0.961421549320221,-2.3125452995300293,-1.5082175731658936,-1.407865285873413
-1.1006358861923218,-2.1500306129455566,-1.6687690019607544,-1.3875972032546997
-0.8915714621543884,-2.325862407684326,-1.4184404611587524,-1.3892580270767212
-1.4718072414398193,-1.1956861019134521,-1.5319057703018188,-1.284936547279358
-1.021944284439087,-2.6959316730499268,-1.3344576358795166,-1.6993305683135986
