concept1,concept2,similarity
food,parfait,0.5524091124534607
food,duct,0.5523974895477295
food,headband,0.5523824095726013
food,blazer,0.5522933006286621
food,granola,0.5522606372833252
food,stethoscope,0.551908552646637
food,starfish,0.5517456531524658
food,roll,0.5516796112060547
food,bun,0.5516796112060547
food,figurine,0.5516742467880249
food,scone,0.5516726970672607
food,basket,0.5515500903129578
food,gauze,0.5514521598815918
food,toga,0.5513601899147034
food,gyroscope,0.5513444542884827
food,bok choy,0.5511454343795776
food,lawnmower,0.5511254668235779
food,boomerang,0.5509853363037109
food,hummus,0.5509446859359741
food,butterfly,0.5507597327232361
food,headlight,0.5506877303123474
food,jewelry,0.550567626953125
food,air mattress,0.5505573749542236
food,ball,0.5505305528640747
food,cart,0.5504982471466064
food,jackhammer,0.5503783226013184
food,cabinet,0.5503530502319336
food,locker,0.5503530502319336
food,camper,0.5503509640693665
food,webcam,0.5501379370689392
food,cd player,0.5500136017799377
food,car seat,0.549784779548645
food,crayon,0.5495533347129822
food,toilet paper,0.5494174957275391
food,sundae,0.5493711233139038
food,wolf,0.5492634177207947
food,gyro,0.5492432713508606
food,calamari,0.5491679906845093
food,urn,0.5490871071815491
food,orangutan,0.5488039255142212
food,taxi,0.5486166477203369
food,cannon,0.5485877394676208
food,chime,0.5484938621520996
food,bell,0.5484938621520996
food,gong,0.5484938621520996
food,hairpin,0.548457682132721
food,station wagon,0.5483509302139282
food,wagon,0.5483509302139282
food,stereo,0.5482974052429199
food,pesto,0.5482012033462524
food,ravioli,0.5481970310211182
food,rocking horse,0.5481818914413452
food,hobbyhorse,0.5481818914413452
food,icepick,0.5481696128845215
food,backpack,0.5480077862739563
food,jet,0.5479623675346375
food,chick,0.5478836297988892
food,fur coat,0.547801673412323
food,slingshot,0.5477817058563232
food,hopscotch,0.5477007031440735
food,platypus,0.5476387143135071
food,earwig,0.5475577116012573
food,safety pin,0.5475351214408875
food,duster,0.5474020838737488
food,bazooka,0.5473460555076599
food,snowmobile,0.5473384857177734
food,melon,0.5472860336303711
food,domino,0.5472778081893921
food,dagger,0.5472768545150757
food,pug,0.5472444295883179
food,steamroller,0.5471314191818237
food,straightjacket,0.5471259951591492
food,baklava,0.5471051335334778
food,carrot,0.5470807552337646
food,donkey,0.5470755696296692
food,zipper,0.5470184087753296
food,box,0.5467373728752136
food,bullet,0.5467314720153809
food,desk,0.5466521978378296
food,panther,0.5466219186782837
food,coat,0.5466047525405884
food,top hat,0.5465832948684692
food,reindeer,0.5464349985122681
food,cornbread,0.5464227199554443
food,whoopee cushion,0.5463173389434814
food,locket,0.546316921710968
food,outfit,0.5461403727531433
food,file,0.5460869073867798
food,filing cabinet,0.5460869073867798
food,football helmet,0.5460435748100281
food,slipper,0.5459853410720825
food,chainsaw,0.5459654331207275
food,knife,0.5458874106407166
food,deer,0.5458566546440125
food,stir fry,0.5457874536514282
food,mallet,0.5455326437950134
food,coleslaw,0.5455214977264404
food,harmonica,0.5454328060150146
food,harp,0.5454328060150146
food,necklace,0.5453441143035889
food,lizard,0.5452974438667297
food,sewing machine,0.5452077388763428
food,soldering iron,0.5451632738113403
food,tiara,0.5450729727745056
food,puffin,0.5450568795204163
food,spring roll,0.5449166297912598
food,egg roll,0.5449166297912598
food,mashed potato,0.5448533296585083
food,beachball,0.5446925759315491
food,turban,0.54463791847229
food,jalapeno,0.5446228981018066
food,train,0.5446136593818665
food,hairnet,0.5444674491882324
food,hearse,0.5442914962768555
food,cord,0.544023871421814
food,spider,0.5439085364341736
food,mint,0.543902575969696
food,teddy bear,0.5438403487205505
food,basil,0.54383784532547
food,gasket,0.5436107516288757
food,barrette,0.5434776544570923
food,potpie,0.5434420108795166
food,defibrillator,0.5434233546257019
food,sweet potato,0.543371319770813
food,seahorse,0.543319582939148
food,bottle opener,0.5432101488113403
food,wrap,0.5429394245147705
food,stilt,0.5428591966629028
food,dough,0.5427104234695435
food,anvil,0.5426861047744751
food,gingerbread man,0.5426604151725769
food,raincoat,0.5424725413322449
food,syrup,0.542466938495636
food,vase,0.5424567461013794
food,robot,0.5423942804336548
food,beanie,0.5423876643180847
food,tiramisu,0.5422136187553406
food,can,0.5421251058578491
food,gearshift,0.5420266389846802
food,blowgun,0.5420176386833191
food,bracket,0.5419937968254089
food,polo shirt,0.5419836640357971
food,sarcophagus,0.5419067144393921
food,shirt,0.5418658256530762
food,rickshaw,0.5416650772094727
food,kilt,0.5416558980941772
food,shark,0.5416501760482788
food,brussels sprouts,0.5415035486221313
food,mustard,0.540962815284729
food,sawhorse,0.5409502387046814
food,bandana,0.5408420562744141
food,plaster cast,0.5408031344413757
food,minivan,0.5406374931335449
food,sandal,0.5406087040901184
food,salami,0.540527880191803
food,bolo tie,0.540459156036377
food,hatbox,0.5404471755027771
food,peacock,0.5403751730918884
food,yak,0.5402544140815735
food,pinball,0.5401891469955444
food,place mat,0.5400787591934204
food,pickax,0.5399794578552246
food,xylophone,0.5399764180183411
food,garter,0.5398637056350708
food,sword,0.5396393537521362
food,swimsuit,0.5395271182060242
food,watermelon,0.5395269393920898
food,jetski,0.5393747091293335
food,sunroof,0.5393146276473999
food,camel,0.5391456484794617
food,curtain,0.5390931367874146
food,wire cutters,0.5389581918716431
food,panda,0.5389055013656616
food,lip gloss,0.5388596057891846
food,lip balm,0.5388596057891846
food,kimono,0.5387985706329346
food,sailboat,0.5386594533920288
food,oyster,0.5385898351669312
food,charger,0.5383325815200806
food,leopard,0.538294792175293
food,dolphin,0.5382936000823975
food,coffeemaker,0.5382827520370483
food,paperclip,0.5381841659545898
food,cheeseburger,0.5381230115890503
food,trolley,0.537826418876648
food,ladder,0.5376241207122803
food,strap,0.5376144647598267
food,accordion,0.5375343561172485
food,step stool,0.5373693704605103
food,nightstand,0.5372700691223145
food,luggage,0.5372445583343506
food,seagull,0.5371819138526917
food,nail,0.5369570851325989
food,cymbal,0.5368976593017578
food,tie,0.5368390083312988
food,tarantula,0.5367962121963501
food,teacup,0.5366984009742737
food,pigeon,0.5366806983947754
food,cockatoo,0.536650538444519
food,rolling pin,0.5366438031196594
food,fork,0.5365046262741089
food,speedboat,0.5364181399345398
food,kazoo,0.5363640785217285
food,submarine,0.536037027835846
food,whiteboard,0.5359048843383789
food,chalkboard,0.5359048843383789
food,oven,0.535863995552063
food,organ,0.5357431769371033
food,tape,0.5357229113578796
food,hammer,0.5356539487838745
food,stingray,0.5355368256568909
food,soda,0.5354543924331665
food,hose,0.5353224873542786
food,garlic,0.5349624156951904
food,mold,0.5349509119987488
food,valve,0.5348946452140808
food,ruler,0.5348843336105347
food,shuffleboard,0.5347030162811279
food,padlock,0.5346838235855103
food,blower,0.5346465706825256
food,tack,0.5346393585205078
food,motorcycle,0.5346387624740601
food,bike,0.5346387624740601
food,cranberry,0.5345566868782043
food,handbrake,0.5345230102539062
food,vacuum,0.5344902276992798
food,scarf,0.5344289541244507
food,space shuttle,0.5343736410140991
food,ice-cream cone,0.5342695713043213
food,pie,0.5342549681663513
food,pants,0.5340324640274048
food,baton,0.5339324474334717
food,cloak,0.533875048160553
food,subway,0.5338453054428101
food,headwear,0.5338091850280762
food,headdress,0.5338091850280762
food,scraper,0.5337528586387634
food,latte,0.5337486267089844
food,coat rack,0.5336419343948364
food,loveseat,0.5336000919342041
food,vending machine,0.5335485935211182
food,taillight,0.5334975719451904
food,slot machine,0.5334024429321289
food,eye patch,0.5333435535430908
food,fox,0.5332357883453369
food,spacesuit,0.5329275131225586
food,boxer shorts,0.5328841209411621
food,hoodie,0.5328841209411621
food,lavender,0.5328741073608398
food,groundhog,0.5328385829925537
food,chandelier,0.5327861309051514
food,shelf,0.5325404405593872
food,chest,0.5324103832244873
food,printer,0.5322506427764893
food,nightshirt,0.5322120785713196
food,rhinoceros,0.5321398973464966
food,knot,0.5320911407470703
food,tiger,0.5319762825965881
food,puppet,0.5319644808769226
food,turntable,0.5319075584411621
food,walrus,0.5319023728370667
food,palm tree,0.5318328142166138
food,skateboard,0.5315994024276733
food,cupcake,0.5315039157867432
food,iceskate,0.5315023064613342
food,fan,0.5314344167709351
food,orange,0.5312861800193787
food,overalls,0.531225323677063
food,ambulance,0.5310400724411011
food,sandpaper,0.5310155749320984
food,macadamia,0.5309803485870361
food,jigsaw puzzle,0.530950665473938
food,stamp,0.5308747887611389
food,license plate,0.5308542251586914
food,swan,0.5308314561843872
food,playing card,0.530768632888794
food,shawl,0.530624508857727
food,pelican,0.5305829048156738
food,tumbleweed,0.5303757786750793
food,magnifying glass,0.5302563309669495
food,tulip,0.5301055908203125
food,eraser,0.5300775170326233
food,mulberry,0.5298027992248535
food,star fruit,0.5297492742538452
food,pajamas,0.5296831130981445
food,pencil sharpener,0.5291593670845032
food,peanut butter,0.5291430950164795
food,dumpling,0.529017448425293
food,button,0.5286654233932495
food,chihuahua,0.5284349322319031
food,porcupine,0.5283622741699219
food,hedgehog,0.5283622741699219
food,home decor,0.5283443927764893
food,matchbox,0.5283420085906982
food,lipstick,0.5283002853393555
food,lion,0.5280641317367554
food,polar bear,0.5279152393341064
food,drawer,0.5277949571609497
food,bagpipe,0.5273631811141968
food,can opener,0.5273496508598328
food,bacon,0.5271626710891724
food,frame,0.5271420478820801
food,beanbag,0.5269288420677185
food,notepad,0.5266618728637695
food,hood,0.5266375541687012
food,kale,0.5263954401016235
food,tape measure,0.5263239741325378
food,guacamole,0.5262846350669861
food,croissant,0.5262690782546997
food,sausage,0.5261414051055908
food,burrito,0.5259802341461182
food,dumpster,0.5259343385696411
food,flan,0.525789737701416
food,chili,0.5257810354232788
food,jeans,0.5257779359817505
food,praying mantis,0.5256068706512451
food,notebook,0.5255226492881775
food,corset,0.5254289507865906
food,hubcap,0.5249806642532349
food,french horn,0.5249131917953491
food,horn,0.5249131917953491
food,worm,0.5248423218727112
food,sweatsuit,0.5248196721076965
food,scalpel,0.5247178673744202
food,perfume,0.5247149467468262
food,pepperoni,0.5243660807609558
food,snake,0.5239666700363159
food,birthday cake,0.5239173173904419
food,ukulele,0.5233316421508789
food,lanyard,0.5232301950454712
food,fudge,0.5230534672737122
food,screwdriver,0.522946834564209
food,marijuana,0.522875964641571
food,piecrust,0.5228534936904907
food,keyboard,0.5226478576660156
food,thermometer,0.5226214528083801
food,sofa bed,0.5225299000740051
food,rocket,0.5222549438476562
food,closet,0.5222047567367554
food,antelope,0.5220718383789062
food,gopher,0.5220103859901428
food,raspberry,0.5216792821884155
food,laptop,0.521583080291748
food,guitar,0.5211922526359558
food,curling iron,0.5210897326469421
food,badger,0.5210233330726624
food,cactus,0.5207697749137878
food,exhaust pipe,0.5205397605895996
food,gumball,0.5205263495445251
food,rat,0.520484209060669
food,bowler hat,0.5202705264091492
food,duck,0.5198630094528198
food,lock,0.5196805000305176
food,stockings,0.5194658041000366
food,flute,0.5194544792175293
food,toast,0.5194119811058044
food,cordon bleu,0.5194015502929688
food,pepper mill,0.5190602540969849
food,bomb,0.5189257860183716
food,backgammon,0.5187332630157471
food,turtle,0.5184167623519897
food,turtleneck,0.5184167623519897
food,suitcase,0.5183417797088623
food,shower cap,0.51827472448349
food,crown,0.518263041973114
food,steering wheel,0.5182414054870605
food,grape,0.5182322263717651
food,bear,0.5176053047180176
food,staple gun,0.5176006555557251
food,amplifier,0.5175429582595825
food,tea,0.5174119472503662
food,pantsuit,0.517333984375
food,pear,0.5171231627464294
food,waffle,0.5171117782592773
food,pen,0.5168826580047607
food,cello,0.5166260600090027
food,hummingbird,0.516330897808075
food,hedge,0.5159584283828735
food,pine tree,0.515772819519043
food,ladybug,0.5155907273292542
food,wire,0.5155563354492188
food,odometer,0.5152947902679443
food,pillbox,0.5150612592697144
food,gavel,0.5146529674530029
food,violin,0.5143223404884338
food,sling,0.5142393112182617
food,couch,0.5140750408172607
food,banana split,0.5137218236923218
food,french fries,0.5136085748672485
food,chips,0.5136085748672485
food,syringe,0.5135458707809448
food,pitchfork,0.513540506362915
food,scorpion,0.5133891105651855
food,crossbow,0.51334148645401
food,pocket,0.5133194923400879
food,tuxedo,0.5132094025611877
food,beetle,0.5127869248390198
food,album,0.5127579569816589
food,nutcracker,0.5127366185188293
food,daisy,0.5126582384109497
food,skirt,0.5125279426574707
food,grenade,0.512389063835144
food,hamster,0.5123644471168518
food,headscarf,0.5122470259666443
food,wasp,0.5122145414352417
food,shortbread,0.5121011137962341
food,toothbrush,0.5118579864501953
food,barrel,0.5115909576416016
food,rose,0.5115398168563843
food,pencil,0.5113692879676819
food,shorts,0.5111825466156006
food,bin,0.5109931826591492
food,board game,0.5108263492584229
food,petri dish,0.5107761025428772
food,earring,0.5107483863830566
food,kettle,0.5106382966041565
food,vulture,0.5105317234992981
food,rope,0.5102120637893677
food,lightning bug,0.5100278258323669
food,grapevine,0.5093733072280884
food,clipboard,0.508409321308136
food,dresser,0.5077430605888367
food,mitten,0.5076589584350586
food,wallpaper,0.5075578689575195
food,cabbage,0.507229208946228
food,taffy,0.506181001663208
food,kangaroo,0.506179928779602
food,chicken wire,0.5061315894126892
food,machine gun,0.5060739517211914
food,boot,0.5053740739822388
food,mongoose,0.5052326321601868
food,bonsai,0.5051302313804626
food,cougar,0.5050435066223145
food,camcorder,0.5048972368240356
food,stained glass,0.5047663450241089
food,brush,0.5045614242553711
food,seaplane,0.5042775869369507
food,combination lock,0.5040121078491211
food,apple,0.5039527416229248
food,tortellini,0.5037051439285278
food,coyote,0.5035855770111084
food,statue,0.5031355619430542
food,flamingo,0.5028297901153564
food,blackberry,0.5028054714202881
food,sunflower,0.5027364492416382
food,cruise ship,0.5026236176490784
food,briefcase,0.5023865699768066
food,limousine,0.5021225810050964
food,gazelle,0.5016329288482666
food,nail file,0.5012145042419434
food,cream cheese,0.5011982917785645
food,measuring cup,0.5009548664093018
food,cardinal,0.5008984804153442
food,insect,0.5008950233459473
food,ballot box,0.5006006360054016
food,cable,0.500505805015564
food,bench,0.500374972820282
food,cummerbund,0.49984443187713623
food,trumpet,0.4996451735496521
food,wig,0.49964284896850586
food,folder,0.49947166442871094
food,comb,0.4991464614868164
food,balloon,0.498942106962204
food,nut,0.4987128973007202
food,bowtie,0.4986313581466675
food,hawk,0.4980843663215637
food,watch,0.4977666139602661
food,lemonade,0.497763067483902
food,green beans,0.4977598786354065
food,hourglass,0.49756675958633423
food,cobra,0.4971163272857666
food,creme brulee,0.4966109097003937
food,rifle,0.49641290307044983
food,cuckoo clock,0.49594029784202576
food,ivy,0.49567335844039917
food,bison,0.4956015646457672
food,lego,0.49559086561203003
food,whip,0.4951033294200897
food,kitten,0.49503225088119507
food,lingerie,0.4949922561645508
food,tamale,0.4949336051940918
food,tuba,0.49423497915267944
food,jar,0.4940248131752014
food,belt,0.49368923902511597
food,alpaca,0.49353906512260437
food,moss,0.4935110807418823
food,bush,0.4932844936847687
food,bee,0.49326595664024353
food,chessboard,0.49300092458724976
food,brake,0.4927276372909546
food,jumpsuit,0.4925578236579895
food,moose,0.4920611083507538
food,rattlesnake,0.4918733835220337
food,bologna,0.49185246229171753
food,grille,0.4917750060558319
food,boa,0.49109238386154175
food,tape recorder,0.49083253741264343
food,banana,0.4904673993587494
food,rollerskate,0.4903927445411682
food,doll,0.4903923273086548
food,honey,0.4903677701950073
food,buckle,0.48985981941223145
food,pig,0.48977363109588623
food,mascara,0.48954787850379944
food,cardigan,0.48863112926483154
food,penguin,0.48795178532600403
food,anklet,0.4873112142086029
food,penlight,0.4872798025608063
food,bongo,0.4869844913482666
food,moth,0.48644378781318665
food,monkey,0.4852020740509033
food,cocktail,0.48506054282188416
food,trombone,0.48494794964790344
food,brace,0.484377384185791
food,dynamite,0.48385947942733765
food,rocking chair,0.48347410559654236
food,coffin,0.48340725898742676
food,tambourine,0.48238393664360046
food,crib,0.4817929267883301
food,cane,0.48167750239372253
food,bunkbed,0.4814987778663635
food,crystal ball,0.4811958968639374
food,sheep,0.4809119701385498
food,jug,0.4806169867515564
food,pocket watch,0.48061060905456543
food,quill,0.4797769784927368
food,whipped cream,0.47972744703292847
food,strawberry,0.4791095554828644
food,fly,0.4776870012283325
food,stiletto,0.4771330654621124
food,maple syrup,0.4767477810382843
food,string cheese,0.4766911566257477
food,crow,0.47653424739837646
food,jam,0.4752681255340576
food,belt buckle,0.47496888041496277
food,razor,0.4747052788734436
food,jelly bean,0.47342273592948914
food,needle,0.4731833040714264
food,t-shirt,0.4730644226074219
food,jersey,0.4730644226074219
food,blouse,0.4726754128932953
food,poppy,0.47263142466545105
food,scoop,0.4726296365261078
food,chair,0.4720139503479004
food,gorilla,0.4712250828742981
food,knob,0.4708017408847809
food,keg,0.47006601095199585
food,test tube,0.46996891498565674
food,ski boots,0.4648814797401428
food,rack,0.46452343463897705
food,gurney,0.4639663100242615
food,cape,0.4599376916885376
food,mirror,0.4552920162677765
food,bonnet,0.45432722568511963
food,clarinet,0.45114877820014954
food,bikini,0.45093318819999695
food,rollerblade,0.4509172737598419
food,clover,0.4508330225944519
food,stool,0.45011553168296814
food,margarita,0.44932639598846436
food,banjo,0.44828101992607117
food,flask,0.44722333550453186
food,calf,0.44631707668304443
food,prune,0.4459215998649597
food,jacket,0.43824684619903564
food,rearview mirror,0.43779456615448
food,puppy,0.4377587139606476
food,rooster,0.4364158511161804
food,saxophone,0.4356764853000641
food,bull,0.4296691119670868
food,mandolin,0.4295472502708435
food,duckling,0.42017626762390137
food,zebra,0.4177926778793335
food,elephant,0.4093339741230011
food,trident,0.40908488631248474
food,bassoon,0.39828580617904663
vehicle,vehicle,0.9999997019767761
vehicle,chariot,0.8056567311286926
vehicle,car,0.7530426979064941
vehicle,truck,0.7376049757003784
vehicle,water vehicle,0.7265670299530029
vehicle,bus,0.7202833890914917
vehicle,van,0.7183191776275635
vehicle,carriage,0.7022237777709961
vehicle,envelope,0.7011644244194031
vehicle,peeler,0.698765754699707
vehicle,jeep,0.6979770660400391
vehicle,chain,0.6944156289100647
vehicle,stretcher,0.6940208673477173
vehicle,tube top,0.6937011480331421
vehicle,dustpan,0.6912695169448853
vehicle,tank,0.6911566853523254
vehicle,bumper,0.6858664751052856
vehicle,latch,0.6845557689666748
vehicle,school supply,0.684090256690979
vehicle,router,0.682523250579834
vehicle,office supply,0.6804533004760742
vehicle,lighter,0.6803772449493408
vehicle,weapon,0.6801095008850098
vehicle,footwear,0.6784763336181641
vehicle,highlighter,0.6780493855476379
vehicle,wagon,0.6776755452156067
vehicle,trunk,0.6765319108963013
vehicle,whisk,0.6765305995941162
vehicle,ship,0.6758564710617065
vehicle,coil,0.6756912469863892
vehicle,police car,0.6756181716918945
vehicle,clothing,0.675089955329895
vehicle,backscratcher,0.6746951937675476
vehicle,tongs,0.6723302006721497
vehicle,bolt,0.6716347932815552
vehicle,tractor,0.6688785552978516
vehicle,animal,0.6675629615783691
vehicle,swab,0.6668614149093628
vehicle,hook,0.6666117906570435
vehicle,go-kart,0.6644577980041504
vehicle,spear,0.6608026027679443
vehicle,abacus,0.6585072875022888
vehicle,motorcycle,0.6575682163238525
vehicle,bike,0.6575682163238525
vehicle,minivan,0.656712532043457
vehicle,spatula,0.6559727191925049
vehicle,broom,0.655686616897583
vehicle,unicycle,0.6550449132919312
vehicle,scooter,0.6545132398605347
vehicle,musical instrument,0.6531604528427124
vehicle,roadsweeper,0.6527811884880066
vehicle,garbage truck,0.6527811884880066
vehicle,cart,0.6520424485206604
vehicle,airplane,0.6510266065597534
vehicle,trolley,0.6496676206588745
vehicle,boat,0.646609902381897
vehicle,women's clothing,0.6465486288070679
vehicle,car door,0.6450306177139282
vehicle,rabbit,0.6446444392204285
vehicle,stroller,0.6445383429527283
vehicle,jack,0.6442199945449829
vehicle,tool,0.6435413360595703
vehicle,generator,0.6432292461395264
vehicle,fastener,0.6429973840713501
vehicle,tricycle,0.6424646973609924
vehicle,hearing aid,0.6419146060943604
vehicle,quad,0.6406705379486084
vehicle,punch,0.6394790410995483
vehicle,sled,0.6380552053451538
vehicle,humvee,0.637563943862915
vehicle,medical equipment,0.636944055557251
vehicle,razor blade,0.6366367936134338
vehicle,auto part,0.6363745331764221
vehicle,car seat,0.6363469362258911
vehicle,gondola,0.6355935335159302
vehicle,turkey,0.635380208492279
vehicle,slicer,0.6350036859512329
vehicle,container,0.6341246962547302
vehicle,station wagon,0.6336339712142944
vehicle,ambulance,0.6325070858001709
vehicle,snowmobile,0.6323992013931274
vehicle,electronic device,0.6316251754760742
vehicle,weasel,0.6315956711769104
vehicle,pea,0.6315562129020691
vehicle,ferry,0.631065309047699
vehicle,noodle,0.6306172609329224
vehicle,breakfast,0.6298632025718689
vehicle,projector,0.6295035481452942
vehicle,rake,0.6294944286346436
vehicle,pickle,0.6293973922729492
vehicle,firetruck,0.6293191909790039
vehicle,television,0.628974199295044
vehicle,livestock,0.6283273696899414
vehicle,tugboat,0.6276794672012329
vehicle,chalk,0.6269970536231995
vehicle,wheel,0.6269354820251465
vehicle,dashboard,0.6255373358726501
vehicle,camper,0.6251528859138489
vehicle,goose,0.6250869035720825
vehicle,cantaloupe,0.6248162388801575
vehicle,wheelbarrow,0.6242759227752686
vehicle,centerpiece,0.6238033175468445
vehicle,mixer,0.6236938834190369
vehicle,triangle,0.6236863136291504
vehicle,golf cart,0.6236042976379395
vehicle,forklift,0.6233600378036499
vehicle,limousine,0.6231850385665894
vehicle,pony,0.6230323314666748
vehicle,footrest,0.6229904294013977
vehicle,ottoman,0.6229904294013977
vehicle,spaghetti,0.622796893119812
vehicle,zucchini,0.6224136352539062
vehicle,school bus,0.6212377548217773
vehicle,duct,0.6208022832870483
vehicle,scallop,0.619469404220581
vehicle,lasagna,0.6190341711044312
vehicle,wheelchair,0.6189647316932678
vehicle,joystick,0.6172144412994385
vehicle,mushroom,0.6171115636825562
vehicle,clam,0.6158880591392517
vehicle,headlight,0.6158355474472046
vehicle,drink,0.6156226396560669
vehicle,canoe,0.6155624985694885
vehicle,marker,0.6147693991661072
vehicle,bulldozer,0.614453911781311
vehicle,mussel,0.6142451763153076
vehicle,eggbeater,0.6135815382003784
vehicle,helicopter,0.6135815382003784
vehicle,calculator,0.6130754351615906
vehicle,furniture,0.6126751899719238
vehicle,sprouts,0.611655056476593
vehicle,muff,0.6112707853317261
vehicle,airboat,0.6106985807418823
vehicle,hovercraft,0.6106985807418823
vehicle,kayak,0.6106816530227661
vehicle,saw,0.6090373992919922
vehicle,train,0.6087636947631836
vehicle,macaroni,0.6084523797035217
vehicle,horse,0.6080241799354553
vehicle,drill,0.6075323820114136
vehicle,robot,0.6073445677757263
vehicle,handle,0.6072321534156799
vehicle,walker,0.6069473028182983
vehicle,aircraft carrier,0.6061672568321228
vehicle,funnel,0.6059895157814026
vehicle,catfish,0.6048315167427063
vehicle,weather vane,0.6046964526176453
vehicle,toy,0.6045941710472107
vehicle,shaker,0.6043864488601685
vehicle,crayfish,0.6043813228607178
vehicle,squirrel,0.6043496131896973
vehicle,drum,0.604084312915802
vehicle,chickpea,0.6039310693740845
vehicle,speedboat,0.6037407517433167
vehicle,accessory,0.6033766865730286
vehicle,squash,0.6031985282897949
vehicle,hearse,0.6031978130340576
vehicle,ostrich,0.6031819581985474
vehicle,globe,0.6029263734817505
vehicle,yacht,0.6019362807273865
vehicle,dirt bike,0.6016932129859924
vehicle,mole,0.6014187932014465
vehicle,windshield,0.6012488603591919
vehicle,dollhouse,0.6012357473373413
vehicle,christmas tree,0.6010576486587524
vehicle,computer,0.6003539562225342
vehicle,squeegee,0.6003345847129822
vehicle,sea animal,0.6002422571182251
vehicle,crank,0.6001451015472412
vehicle,buggy,0.6000111103057861
vehicle,toaster,0.5998474359512329
vehicle,eel,0.5998427867889404
vehicle,snowplow,0.5997148752212524
vehicle,tweezers,0.5994430780410767
vehicle,hoe,0.5988540053367615
vehicle,fruitcake,0.59881591796875
vehicle,vegetable,0.5987875461578369
vehicle,lobster,0.598408043384552
vehicle,grinder,0.5971235632896423
vehicle,onion,0.5970253348350525
vehicle,pan,0.5965579748153687
vehicle,tablet,0.5963653326034546
vehicle,pinwheel,0.596144437789917
vehicle,squid,0.5961384773254395
vehicle,tapestry,0.5960263013839722
vehicle,purse,0.595954179763794
vehicle,bag,0.595954179763794
vehicle,glasses,0.5959264039993286
vehicle,pumpkin,0.595866322517395
vehicle,lamp,0.5957318544387817
vehicle,roof rack,0.5953621864318848
vehicle,smoothie,0.5944799780845642
vehicle,steamroller,0.5943037867546082
vehicle,taxi,0.5941276550292969
vehicle,robe,0.59351646900177
vehicle,food,0.5930137634277344
vehicle,jet,0.5926563143730164
vehicle,valve,0.5926522612571716
vehicle,speedometer,0.5925056338310242
vehicle,pot,0.5924359560012817
vehicle,pudding,0.5923445224761963
vehicle,arrow,0.5922820568084717
vehicle,kite,0.5920431613922119
vehicle,dalmatian,0.5916801691055298
vehicle,jetski,0.5915365219116211
vehicle,dessert,0.5915282964706421
vehicle,mug,0.5910688638687134
vehicle,hubcap,0.5906740427017212
vehicle,nail clippers,0.5903551578521729
vehicle,flipper,0.589821457862854
vehicle,snowshoe,0.5896049737930298
vehicle,plant,0.5894171595573425
vehicle,bucket,0.5893100500106812
vehicle,whale,0.5891778469085693
vehicle,missile,0.5889785289764404
vehicle,slug,0.5888991951942444
vehicle,shears,0.5885279774665833
vehicle,toolbox,0.5883843302726746
vehicle,rickshaw,0.5872306823730469
vehicle,dip,0.5869870185852051
vehicle,plunger,0.5867816209793091
vehicle,refrigerator,0.5863990783691406
vehicle,rattle,0.5863708257675171
vehicle,food processor,0.5863247513771057
vehicle,canister,0.5862613320350647
vehicle,corsage,0.5861895084381104
vehicle,machete,0.5861855745315552
vehicle,sweeper,0.5861088037490845
vehicle,cinnamon,0.5860345363616943
vehicle,garden tool,0.5859166383743286
vehicle,camel,0.5854240655899048
vehicle,goat,0.585411548614502
vehicle,centrifuge,0.5849007368087769
vehicle,train set,0.5846192836761475
vehicle,hot-water bottle,0.5845520496368408
vehicle,scissors,0.5844060182571411
vehicle,dart,0.5842194557189941
vehicle,cloak,0.5841962099075317
vehicle,kitchen equipment,0.5841301083564758
vehicle,mop,0.5841097235679626
vehicle,bowl,0.5840522050857544
vehicle,vest,0.5839800238609314
vehicle,undershirt,0.5839800238609314
vehicle,beaver,0.5839685797691345
vehicle,kaleidoscope,0.5838860273361206
vehicle,okra,0.5837618112564087
vehicle,leotard,0.5826498866081238
vehicle,jump rope,0.5825154185295105
vehicle,pitcher,0.5823951959609985
vehicle,wreath,0.582068681716919
vehicle,velcro,0.5819162130355835
vehicle,clothes,0.5819130539894104
vehicle,dress,0.5819130539894104
vehicle,costume,0.5818921327590942
vehicle,recorder,0.5815783739089966
vehicle,artichoke,0.5815050601959229
vehicle,shopping cart,0.5813884735107422
vehicle,rocket,0.5803953409194946
vehicle,crutch,0.5802765488624573
vehicle,copier,0.5802240371704102
vehicle,windshield wiper,0.5801571607589722
vehicle,duffel bag,0.5801181197166443
vehicle,vise,0.5801113843917847
vehicle,leek,0.5800638198852539
vehicle,scallion,0.5800638198852539
vehicle,leech,0.5798292756080627
vehicle,suspenders,0.5798254609107971
vehicle,helmet,0.5798097848892212
vehicle,sandal,0.5794581174850464
vehicle,remote control,0.5789861083030701
vehicle,fishbowl,0.5786388516426086
vehicle,kitchen tool,0.5782496929168701
vehicle,armor,0.5781939029693604
vehicle,condiment,0.5779781341552734
vehicle,mailbox,0.5779018402099609
vehicle,catapult,0.5778791308403015
vehicle,chinchilla,0.5778174996376038
vehicle,veil,0.5777204036712646
vehicle,sailboat,0.5776791572570801
vehicle,bow,0.5774732828140259
vehicle,wineglass,0.5772727727890015
vehicle,luggage,0.5767486095428467
vehicle,magnifier,0.5767450332641602
vehicle,engine,0.5765448808670044
vehicle,coverall,0.576454758644104
vehicle,pliers,0.5763211250305176
vehicle,suitcase,0.5762916207313538
