concept1,concept2,similarity
office supply,grasshopper,0.33949705958366394
office supply,paintbrush,0.33941978216171265
office supply,forklift,0.33936458826065063
office supply,hearse,0.33911892771720886
office supply,bottle,0.3390551805496216
office supply,strawberry,0.33884891867637634
office supply,landmine,0.3388085961341858
office supply,needle,0.3380781412124634
office supply,charger,0.3368603587150574
office supply,taxi,0.33514952659606934
office supply,clipboard,0.33359161019325256
office supply,steamroller,0.3334088921546936
office supply,duffel bag,0.3331504166126251
office supply,fur coat,0.3331040143966675
office supply,hairbrush,0.33298760652542114
office supply,bagel,0.3321033716201782
office supply,hoodie,0.33174699544906616
office supply,macadamia,0.3316424489021301
office supply,birdhouse,0.33156025409698486
office supply,banana split,0.3313354551792145
office supply,chicken wire,0.33090969920158386
office supply,trumpet,0.3305619955062866
office supply,brush,0.3305598795413971
office supply,balloon,0.3300304412841797
office supply,modem,0.33003008365631104
office supply,screw,0.3298221230506897
office supply,doorhandle,0.329664021730423
office supply,apron,0.32943180203437805
office supply,onion,0.32941770553588867
office supply,doll,0.3292093873023987
office supply,bathtub,0.32911449670791626
office supply,suit,0.3288781940937042
office supply,perfume,0.32849547266960144
office supply,bandana,0.32812902331352234
office supply,curtain,0.3278377056121826
office supply,cummerbund,0.32780665159225464
office supply,polo shirt,0.32727038860321045
office supply,pillbox,0.32719704508781433
office supply,hairnet,0.3268026113510132
office supply,wheelchair,0.32671332359313965
office supply,stained glass,0.32661932706832886
office supply,whipped cream,0.32638731598854065
office supply,match,0.325833797454834
office supply,doily,0.3250352144241333
office supply,cooker,0.3250291347503662
office supply,cannonball,0.3249865174293518
office supply,cream cheese,0.32464420795440674
office supply,boot,0.3246017098426819
office supply,radish,0.32436835765838623
office supply,sock,0.3238946795463562
office supply,underwear,0.32375121116638184
office supply,locker,0.32371264696121216
office supply,rolling pin,0.32349538803100586
office supply,duckling,0.32274293899536133
office supply,hot-air balloon,0.3216699957847595
office supply,zipper,0.32128697633743286
office supply,boat,0.3210873603820801
office supply,chest,0.3207935094833374
office supply,appetizer,0.3205309510231018
office supply,bolo tie,0.3203573524951935
office supply,outfit,0.3197433352470398
office supply,gun,0.31939464807510376
office supply,breadstick,0.3192971646785736
office supply,bag,0.31899493932724
office supply,bunkbed,0.31897029280662537
office supply,bathrobe,0.3185540437698364
office supply,tupperware,0.3184928297996521
office supply,meatball,0.31843799352645874
office supply,button,0.31752079725265503
office supply,accordion,0.31735920906066895
office supply,corkscrew,0.3169458508491516
office supply,checkers,0.31665897369384766
office supply,highchair,0.3165228068828583
office supply,handle,0.3163832426071167
office supply,bassinet,0.31594449281692505
office supply,hook,0.31515270471572876
office supply,lock,0.31489408016204834
office supply,macaroni,0.31454333662986755
office supply,swordfish,0.3137751519680023
office supply,whoopee cushion,0.3137313723564148
office supply,catfish,0.31344521045684814
office supply,ship,0.3133714497089386
office supply,wheelbarrow,0.31323206424713135
office supply,raincoat,0.312965452671051
office supply,paperclip,0.3124192953109741
office supply,egg,0.3123471736907959
office supply,uniform,0.3114897608757019
office supply,toast,0.3112536072731018
office supply,clothespin,0.3111956715583801
office supply,generator,0.3111816346645355
office supply,scarf,0.3110656440258026
office supply,jigsaw puzzle,0.31097495555877686
office supply,almond,0.3105538487434387
office supply,tractor,0.31049102544784546
office supply,stuffing,0.30995118618011475
office supply,pumpkin,0.3094577491283417
office supply,roadsweeper,0.30944544076919556
office supply,carrot,0.30942970514297485
office supply,table,0.3093651533126831
office supply,defibrillator,0.3086666464805603
office supply,french fries,0.30803948640823364
office supply,soy sauce,0.3080374002456665
office supply,toad,0.30794697999954224
office supply,statue,0.30791157484054565
office supply,penlight,0.3073100447654724
office supply,camper,0.3067707121372223
office supply,seatbelt,0.3065473735332489
office supply,catapult,0.3065207898616791
office supply,mashed potato,0.30647599697113037
office supply,bean,0.3061780333518982
office supply,laptop,0.3054405450820923
office supply,handkerchief,0.3046697974205017
office supply,skewer,0.3041839003562927
office supply,yacht,0.3039987087249756
office supply,cake,0.3036222457885742
office supply,organ,0.3036213517189026
office supply,spinach,0.30337053537368774
office supply,rice,0.3030395805835724
office supply,chessboard,0.30302056670188904
office supply,stroller,0.30299797654151917
office supply,motorcycle,0.3020288944244385
office supply,rollerblade,0.3013152480125427
office supply,lip balm,0.301017701625824
office supply,cordon bleu,0.30062535405158997
office supply,milkshake,0.2998805642127991
office supply,pantsuit,0.2998383045196533
office supply,slipper,0.2991516590118408
office supply,cardinal,0.29907795786857605
office supply,dessert,0.29889896512031555
office supply,brussels sprouts,0.29868683218955994
office supply,insole,0.2986557185649872
office supply,anteater,0.2975318431854248
office supply,vase,0.29741302132606506
office supply,triangle,0.2973276972770691
office supply,coat,0.2970043420791626
office supply,vial,0.2964836061000824
office supply,snack,0.29646509885787964
office supply,cupcake,0.29589909315109253
office supply,aquarium,0.2958446443080902
office supply,purse,0.2953099012374878
office supply,cup,0.29518523812294006
office supply,jacket,0.2944165766239166
office supply,eggbeater,0.2940756678581238
office supply,backgammon,0.29403695464134216
office supply,beanie,0.29362261295318604
office supply,jelly bean,0.2934108078479767
office supply,scraper,0.29317110776901245
office supply,hotdog,0.29308637976646423
office supply,blouse,0.29289698600769043
office supply,gauze,0.2926069498062134
office supply,teddy bear,0.29245099425315857
office supply,canoe,0.29243946075439453
office supply,calculator,0.29104501008987427
office supply,cat,0.290768563747406
office supply,birdcage,0.2904929220676422
office supply,toga,0.2897823452949524
office supply,bug,0.2897508442401886
office supply,bassoon,0.28950878977775574
office supply,shorts,0.28944095969200134
office supply,amplifier,0.2887773811817169
office supply,orange,0.2887309491634369
office supply,goose,0.2886749804019928
office supply,coil,0.2886243462562561
office supply,ukulele,0.2886114716529846
office supply,dog,0.28846779465675354
office supply,highlighter,0.28838565945625305
office supply,barnacle,0.288352370262146
office supply,faucet,0.28834259510040283
office supply,pickax,0.28820911049842834
office supply,binder,0.2881470322608948
office supply,wheat,0.28813838958740234
office supply,windshield wiper,0.28803545236587524
office supply,airplane,0.28794270753860474
office supply,coaster,0.28779882192611694
office supply,switch,0.28740832209587097
office supply,horse,0.28739404678344727
office supply,seaweed,0.2869277000427246
office supply,latch,0.28672412037849426
office supply,hula hoop,0.28625017404556274
office supply,salad,0.28600478172302246
office supply,missile,0.2859434485435486
office supply,drum,0.2859255075454712
office supply,corset,0.2858659029006958
office supply,pitcher,0.2858198583126068
office supply,nut,0.2856658101081848
office supply,bowler hat,0.28543925285339355
office supply,piecrust,0.28511351346969604
office supply,punch,0.2850039005279541
office supply,stool,0.28490525484085083
office supply,lampshade,0.28433048725128174
office supply,cart,0.2842916250228882
office supply,praying mantis,0.284039169549942
office supply,ladybug,0.283888041973114
office supply,pistachio,0.283395379781723
office supply,chalkboard,0.2831820249557495
office supply,ring,0.28258344531059265
office supply,duct,0.2825613021850586
office supply,bread,0.2825322151184082
office supply,garlic,0.2821306884288788
office supply,mosquito,0.28179508447647095
office supply,clasp,0.281785249710083
office supply,chipmunk,0.2815294861793518
office supply,submarine,0.2814406752586365
office supply,pinwheel,0.2812833786010742
office supply,webcam,0.28030654788017273
office supply,comb,0.2803006172180176
office supply,pitchfork,0.280206561088562
office supply,maple syrup,0.2801743745803833
office supply,scrambled egg,0.280039519071579
office supply,cashew,0.27975672483444214
office supply,corsage,0.2796160578727722
office supply,chicken,0.2788464426994324
office supply,beer,0.27852100133895874
office supply,curry,0.2784830331802368
office supply,yolk,0.27845892310142517
office supply,prune,0.2779238820075989
office supply,file,0.27785176038742065
office supply,brass knuckles,0.27784186601638794
office supply,wrench,0.2775207459926605
office supply,skateboard,0.2773290276527405
office supply,airbag,0.2771979868412018
office supply,berry,0.27597153186798096
office supply,donut,0.27558571100234985
office supply,chariot,0.27535659074783325
office supply,clove,0.27532142400741577
office supply,eclair,0.2752717137336731
office supply,casserole,0.2751671075820923
office supply,calf,0.2750413417816162
office supply,pinecone,0.27498748898506165
office supply,subway,0.2743476927280426
office supply,tank,0.27385392785072327
office supply,veil,0.27350670099258423
office supply,toothbrush,0.2732093036174774
office supply,oven,0.27316415309906006
office supply,eagle,0.27309003472328186
office supply,swimsuit,0.2726603150367737
office supply,hairdryer,0.27264007925987244
office supply,rocket,0.2726321816444397
office supply,guinea pig,0.2719034254550934
office supply,odometer,0.27189481258392334
office supply,tree,0.27182987332344055
office supply,wallpaper,0.27125856280326843
office supply,magnifier,0.27114689350128174
office supply,key,0.2704174518585205
office supply,ladle,0.2699315547943115
office supply,bench,0.26992282271385193
office supply,popsicle,0.26983556151390076
office supply,stiletto,0.2695561349391937
office supply,flatiron,0.2693079113960266
office supply,panties,0.2689565420150757
office supply,screwdriver,0.2687446177005768
office supply,figurine,0.2682185471057892
office supply,firetruck,0.2680216431617737
office supply,earwig,0.2678833603858948
office supply,tostada,0.26750069856643677
office supply,cuckoo clock,0.26742222905158997
office supply,watermelon,0.26706963777542114
office supply,anklet,0.2669108808040619
office supply,hood,0.2668576240539551
office supply,raccoon,0.266757607460022
office supply,granola,0.26668283343315125
office supply,pillow,0.26609909534454346
office supply,router,0.26593777537345886
office supply,windshield,0.2656751275062561
office supply,pickle,0.26549485325813293
office supply,peeler,0.2651865482330322
office supply,raisin,0.2651824355125427
office supply,artichoke,0.2651347517967224
office supply,fruit,0.26511213183403015
office supply,airboat,0.26502126455307007
office supply,saltshaker,0.2645176649093628
office supply,pesto,0.2641804814338684
office supply,grain,0.2637472152709961
office supply,salami,0.2634502351284027
office supply,blowfish,0.26303356885910034
office supply,shredder,0.26295989751815796
office supply,rug,0.2626515030860901
office supply,pinball,0.26242244243621826
office supply,fruitcake,0.261863648891449
office supply,wasp,0.2618636190891266
office supply,razor blade,0.2618509829044342
office supply,cello,0.2615101933479309
office supply,beet,0.2608061730861664
office supply,lettuce,0.2607906460762024
office supply,stamp,0.2600722014904022
office supply,cufflink,0.259523868560791
office supply,creme brulee,0.2589726448059082
office supply,dollhouse,0.2586103081703186
office supply,lemonade,0.2579304575920105
office supply,nightshirt,0.25761649012565613
office supply,goat,0.25713875889778137
office supply,worm,0.256891667842865
office supply,brake,0.25682494044303894
office supply,crown,0.25640156865119934
office supply,beetle,0.25640153884887695
office supply,fly,0.2562487721443176
office supply,timer,0.2561541795730591
office supply,seagull,0.25589632987976074
office supply,eel,0.25561827421188354
office supply,squirrel,0.25547659397125244
office supply,panther,0.25539514422416687
office supply,goblet,0.2553372085094452
office supply,necklace,0.255187451839447
office supply,gyroscope,0.2549203038215637
office supply,tie,0.2544384300708771
office supply,screen,0.2544323205947876
office supply,coffin,0.25369367003440857
office supply,alligator,0.2534596621990204
office supply,dirt bike,0.25340738892555237
office supply,cheetah,0.2529565989971161
office supply,frame,0.2529313564300537
office supply,orchid,0.25289714336395264
office supply,snowsuit,0.25277483463287354
office supply,shuffleboard,0.2527676522731781
office supply,cockatoo,0.2524884343147278
office supply,grinder,0.2524118721485138
office supply,omelet,0.2523590922355652
office supply,helmet,0.25227534770965576
office supply,beanbag,0.2522251009941101
office supply,waffle iron,0.25211113691329956
office supply,ambulance,0.2518509030342102
office supply,stove,0.2514883279800415
office supply,incubator,0.2510010898113251
office supply,visor,0.25072580575942993
office supply,gearshift,0.25056830048561096
office supply,mulberry,0.2504366636276245
office supply,wedge,0.250103235244751
office supply,walker,0.24848085641860962
office supply,ball,0.24845412373542786
office supply,drill,0.24798569083213806
office supply,loincloth,0.24795138835906982
office supply,groundhog,0.2477642148733139
office supply,tamale,0.24729105830192566
office supply,lighter,0.24655723571777344
office supply,piglet,0.24630030989646912
office supply,sauce,0.24588888883590698
office supply,bucket,0.24576453864574432
office supply,jukebox,0.2456967681646347
office supply,dart,0.24539554119110107
office supply,meatloaf,0.2450891137123108
office supply,grapevine,0.24499478936195374
office supply,weed,0.2445792555809021
office supply,humvee,0.24428041279315948
office supply,jumpsuit,0.2439534068107605
office supply,folder,0.24368515610694885
office supply,beaker,0.24350085854530334
office supply,fishbowl,0.24312961101531982
office supply,wheel,0.2429947704076767
office supply,toothpick,0.24281370639801025
office supply,crate,0.24272947013378143
office supply,mushroom,0.24229323863983154
office supply,rollerskate,0.24227795004844666
office supply,gear,0.2418985664844513
office supply,wind chimes,0.2418937087059021
office supply,cranberry,0.2414310872554779
office supply,bell pepper,0.24111783504486084
office supply,tomato,0.24102477729320526
office supply,coconut,0.24096816778182983
office supply,glue,0.24091282486915588
office supply,pocketknife,0.24060487747192383
office supply,axe,0.24054129421710968
office supply,crouton,0.24049001932144165
office supply,leggings,0.24015717208385468
office supply,wreath,0.24015220999717712
office supply,puppy,0.24012352526187897
office supply,vest,0.2400912046432495
office supply,speedboat,0.2399667352437973
office supply,armor,0.23960937559604645
office supply,gumball,0.23955881595611572
office supply,bedpan,0.23920345306396484
office supply,eggplant,0.2391812950372696
office supply,cable,0.23913919925689697
office supply,lawnmower,0.23890900611877441
office supply,doorknocker,0.23879903554916382
office supply,tapestry,0.23870335519313812
office supply,noodle,0.23861980438232422
office supply,cougar,0.23815962672233582
office supply,notepad,0.2374228835105896
office supply,boomerang,0.2373126894235611
office supply,ferry,0.23659773170948029
office supply,wetsuit,0.23605559766292572
office supply,cleaver,0.23592129349708557
office supply,lasagna,0.2357235848903656
office supply,blowtorch,0.2356056123971939
office supply,parfait,0.2355053722858429
office supply,sunflower,0.23535704612731934
office supply,handbrake,0.2348688840866089
office supply,fig,0.23478808999061584
office supply,hyena,0.23463782668113708
office supply,pear,0.2345043569803238
office supply,bagpipe,0.23419371247291565
office supply,sawhorse,0.23376980423927307
office supply,terrarium,0.23375681042671204
office supply,bear,0.2335718870162964
office supply,jersey,0.23344293236732483
office supply,cocktail,0.23318104445934296
office supply,urn,0.23309610784053802
office supply,strap,0.23278483748435974
office supply,arrow,0.2326754480600357
office supply,shirt,0.23264864087104797
office supply,crutch,0.23257707059383392
office supply,bracket,0.2322501838207245
office supply,tortilla,0.23222526907920837
office supply,pants,0.23216667771339417
office supply,bumper,0.23188897967338562
office supply,snowplow,0.2318340390920639
office supply,marker,0.2316039651632309
office supply,polisher,0.2312368005514145
office supply,sandal,0.23113247752189636
office supply,television,0.23065385222434998
office supply,sifter,0.23057997226715088
office supply,manatee,0.23041017353534698
office supply,hotplate,0.23033180832862854
office supply,butterfly,0.22982001304626465
office supply,squash,0.2295764982700348
office supply,pasta,0.22943834960460663
office supply,camel,0.22886618971824646
office supply,ink,0.22859719395637512
office supply,hummus,0.22850090265274048
office supply,parsley,0.22816593945026398
office supply,crayon,0.2280450016260147
office supply,leek,0.22794993221759796
office supply,tweezers,0.22757534682750702
office supply,belt,0.22750505805015564
office supply,bed,0.22726190090179443
office supply,swab,0.22723516821861267
office supply,dishwasher,0.2270583063364029
office supply,pocket,0.22704550623893738
office supply,iguana,0.2267741858959198
office supply,crowbar,0.22659587860107422
office supply,buffet,0.22653965651988983
office supply,pecan,0.22642651200294495
office supply,undershirt,0.2262348234653473
office supply,plum,0.22607050836086273
office supply,pipe,0.2255418598651886
office supply,eyeliner,0.22552740573883057
office supply,parrot,0.22544977068901062
office supply,moose,0.2253166288137436
office supply,soap,0.22444160282611847
office supply,cherry,0.2243928611278534
office supply,popcorn,0.22343996167182922
office supply,ravioli,0.22330275177955627
office supply,ostrich,0.2230921983718872
office supply,scalpel,0.22261503338813782
office supply,scone,0.22227217257022858
office supply,sailboat,0.22215716540813446
office supply,leech,0.22202228009700775
office supply,fish,0.22196578979492188
office supply,gasket,0.2219182252883911
office supply,wafer,0.2216854989528656
office supply,raspberry,0.2216067761182785
office supply,rifle,0.22131258249282837
office supply,noisemaker,0.2209015190601349
office supply,limousine,0.22020941972732544
office supply,fox,0.2200290560722351
office supply,shears,0.21996529400348663
office supply,chain,0.21995919942855835
office supply,badger,0.21994531154632568
office supply,hinge,0.21887904405593872
office supply,cactus,0.2188655585050583
office supply,crossbow,0.2187337875366211
office supply,moss,0.21847805380821228
office supply,sunroof,0.21812167763710022
office supply,honey,0.2180783599615097
office supply,champagne,0.21803580224514008
office supply,cloak,0.21777068078517914
office supply,robot,0.21725237369537354
office supply,lemon,0.21719218790531158
office supply,chive,0.21708904206752777
office supply,olive,0.2166292369365692
office supply,seal,0.21632111072540283
office supply,moccasin,0.21615871787071228
office supply,camcorder,0.21610099077224731
office supply,t-shirt,0.21593688428401947
office supply,snowmobile,0.21585531532764435
office supply,syringe,0.21583516895771027
office supply,staple,0.21582084894180298
office supply,unicycle,0.2156076282262802
office supply,videogame,0.21556715667247772
office supply,cockroach,0.21545106172561646
office supply,hamburger,0.2151239514350891
office supply,blender,0.21511347591876984
office supply,pajamas,0.21435382962226868
office supply,wig,0.21364158391952515
office supply,hose,0.21348342299461365
office supply,peanut butter,0.2132188379764557
office supply,straightjacket,0.2130698561668396
office supply,plunger,0.21301968395709991
office supply,oatmeal,0.2129325121641159
office supply,coop,0.212343230843544
office supply,oilcan,0.2121276706457138
office supply,mallet,0.2115316092967987
office supply,peach,0.21097378432750702
office supply,bull,0.2108701467514038
office supply,bowl,0.2104720026254654
office supply,eyedropper,0.21028991043567657
office supply,flipper,0.21021656692028046
office supply,grater,0.21015188097953796
office supply,owl,0.2098158746957779
office supply,speedometer,0.209799125790596
office supply,lanyard,0.2097657024860382
office supply,apple,0.2094389796257019
office supply,ladder,0.20942458510398865
office supply,sarcophagus,0.20926320552825928
office supply,poppy,0.20919694006443024
office supply,licorice,0.20918841660022736
office supply,duster,0.2088274359703064
office supply,spoon,0.20841260254383087
office supply,kneepad,0.20780128240585327
office supply,duck,0.20758163928985596
office supply,slicer,0.2074933648109436
office supply,minivan,0.2071102261543274
office supply,seaplane,0.2070780098438263
office supply,chips,0.20705732703208923
office supply,enchilada,0.2068888247013092
office supply,eraser,0.2068401575088501
office supply,recliner,0.2066648155450821
office supply,sandbag,0.2066505253314972
office supply,sardine,0.2064112275838852
office supply,cane,0.206342875957489
office supply,raft,0.20614120364189148
office supply,stethoscope,0.20584923028945923
office supply,swan,0.20576536655426025
office supply,sausage,0.2055107057094574
office supply,poinsettia,0.20546182990074158
office supply,shawl,0.2053421586751938
office supply,hedgehog,0.20525044202804565
office supply,icepick,0.20448914170265198
office supply,cardigan,0.2042648047208786
office supply,pigeon,0.2041112631559372
office supply,wrap,0.20374324917793274
office supply,treadmill,0.203630268573761
office supply,cord,0.2035616785287857
office supply,scallion,0.20343782007694244
office supply,pencil,0.2030254602432251
office supply,ant,0.20295242965221405
office supply,vulture,0.20289579033851624
office supply,grape,0.20276327431201935
office supply,bullet,0.202732652425766
office supply,espresso,0.20250579714775085
office supply,candle,0.20247548818588257
office supply,sandwich,0.2024332582950592
office supply,marble,0.20230138301849365
office supply,gumdrop,0.2022840976715088
office supply,snowshoe,0.202195405960083
office supply,oyster,0.20211994647979736
office supply,crayfish,0.20148396492004395
office supply,meat,0.20136886835098267
office supply,scanner,0.20123350620269775
office supply,jellyfish,0.20105931162834167
office supply,doghouse,0.20074257254600525
office supply,hatchet,0.20066259801387787
office supply,applesauce,0.20049814879894257
office supply,ruler,0.20045945048332214
office supply,pedal,0.20025892555713654
office supply,caterpillar,0.2002527415752411
office supply,sundae,0.20013728737831116
office supply,mouse,0.2001015543937683
office supply,thermometer,0.2000407874584198
office supply,globe,0.19939415156841278
office supply,leotard,0.19936008751392365
office supply,fan,0.1993408501148224
office supply,spatula,0.19932937622070312
office supply,mongoose,0.19904208183288574
office supply,shaker,0.19884093105793
office supply,chopsticks,0.19879651069641113
office supply,penguin,0.19871090352535248
office supply,beaver,0.19867998361587524
office supply,flyswatter,0.19853034615516663
office supply,cage,0.19844520092010498
office supply,sword,0.1978437453508377
office supply,sprouts,0.1975768655538559
office supply,eggnog,0.19741791486740112
office supply,bomb,0.19703739881515503
office supply,mirror,0.19681048393249512
office supply,chaps,0.19655829668045044
office supply,banana,0.19651217758655548
office supply,sickle,0.19595010578632355
office supply,banjo,0.19579505920410156
office supply,gondola,0.1957845836877823
office supply,sweatsuit,0.19572687149047852
office supply,brooch,0.1954450160264969
office supply,elephant,0.19456836581230164
office supply,deodorant,0.19445662200450897
office supply,burner,0.1941249966621399
office supply,puffin,0.1936362087726593
office supply,crepe,0.19360803067684174
office supply,biscuit,0.19329357147216797
office supply,mint,0.19303803145885468
office supply,monkey,0.19252949953079224
office supply,meerkat,0.1919364631175995
office supply,rope,0.19190365076065063
office supply,cannon,0.1918710470199585
office supply,butter,0.1916339099407196
office supply,juice,0.19145017862319946
office supply,pineapple,0.19017918407917023
office supply,pancake,0.1898941844701767
office supply,pin,0.18987713754177094
office supply,gopher,0.18965864181518555
office supply,bike,0.18945340812206268
office supply,tricycle,0.18918421864509583
office supply,walnut,0.18908658623695374
office supply,ferret,0.18901315331459045
office supply,harmonica,0.18885508179664612
office supply,dragonfly,0.1885775625705719
office supply,chalk,0.18824127316474915
office supply,sled,0.18816837668418884
office supply,syrup,0.1880074292421341
office supply,flip-flop,0.18756483495235443
office supply,tent,0.18747729063034058
office supply,horn,0.18743997812271118
office supply,rabbit,0.18738201260566711
office supply,cabbage,0.18730057775974274
office supply,trashcan,0.18685415387153625
office supply,cymbal,0.18679189682006836
office supply,skunk,0.1867811679840088
office supply,scallop,0.18677669763565063
office supply,peg,0.18647347390651703
office supply,gourd,0.18624375760555267
office supply,caramel,0.1861722320318222
office supply,cornmeal,0.18525159358978271
office supply,scissors,0.18512055277824402
office supply,walrus,0.18502774834632874
office supply,calzone,0.18495453894138336
office supply,lamp,0.1846865713596344
office supply,tape,0.18449972569942474
office supply,batter,0.18428584933280945
office supply,muffin,0.18410778045654297
office supply,buggy,0.18393614888191223
office supply,buckle,0.18361006677150726
office supply,shark,0.18360881507396698
office supply,wire,0.18348264694213867
office supply,dough,0.18321427702903748
office supply,tambourine,0.18302226066589355
office supply,peanut,0.18281158804893494
office supply,anvil,0.1822599172592163
office supply,mold,0.1820080280303955
office supply,radio,0.18197083473205566
office supply,trolley,0.18174521625041962
office supply,torpedo,0.18172088265419006
office supply,clarinet,0.18156397342681885
office supply,bee,0.18124371767044067
office supply,otter,0.18105216324329376
office supply,tumbleweed,0.18104714155197144
office supply,stir fry,0.18091899156570435
office supply,pomegranate,0.18084870278835297
office supply,asparagus,0.1807498037815094
office supply,rose,0.1805294156074524
office supply,sloth,0.18040305376052856
office supply,moth,0.1801750808954239
office supply,hippopotamus,0.17956611514091492
office supply,ottoman,0.17923110723495483
office supply,bonsai,0.17901010811328888
office supply,saxophone,0.178968146443367
office supply,teapot,0.17811349034309387
office supply,dreidel,0.17801250517368317
office supply,daisy,0.17801129817962646
office supply,thumbtack,0.17799516022205353
office supply,seahorse,0.1778317242860794
office supply,joystick,0.17770692706108093
office supply,pelican,0.17759139835834503
office supply,hairspray,0.17733310163021088
office supply,sledgehammer,0.17711889743804932
office supply,wolf,0.17704378068447113
office supply,microwave,0.17703457176685333
office supply,icemaker,0.176913321018219
office supply,crank,0.17683517932891846
office supply,stew,0.17634546756744385
office supply,rack,0.17614182829856873
office supply,doorknob,0.17578312754631042
office supply,spareribs,0.17573803663253784
office supply,teacup,0.17566213011741638
office supply,chandelier,0.1751796305179596
office supply,pony,0.17485347390174866
office supply,lamb chop,0.17481330037117004
office supply,dolphin,0.17432163655757904
office supply,burrito,0.17411786317825317
office supply,gyro,0.17380712926387787
office supply,scorpion,0.17348667979240417
office supply,violin,0.1733601987361908
office supply,hamster,0.17324134707450867
office supply,loveseat,0.1724623143672943
office supply,wine,0.17242388427257538
office supply,scarecrow,0.17239169776439667
office supply,aardvark,0.17221245169639587
office supply,chime,0.17199614644050598
office supply,pudding,0.17181524634361267
office supply,stapler,0.1712598353624344
office supply,puppet,0.17122416198253632
office supply,fern,0.1712041199207306
office supply,vise,0.17096947133541107
office supply,peppermint,0.17070256173610687
office supply,whale,0.17057502269744873
office supply,clam,0.1704447865486145
office supply,frog,0.17018699645996094
office supply,rooster,0.17002438008785248
office supply,coral,0.16969382762908936
office supply,basket,0.16937752068042755
office supply,basil,0.16907836496829987
office supply,baton,0.1689659208059311
office supply,grille,0.16887003183364868
office supply,van,0.16854672133922577
office supply,ginger,0.1684841513633728
office supply,bell,0.16842642426490784
office supply,sandpaper,0.16808634996414185
office supply,crab,0.16774794459342957
office supply,honeypot,0.1675904393196106
office supply,potpie,0.167573019862175
office supply,luggage,0.1675184816122055
office supply,possum,0.1674106866121292
office supply,mitten,0.16722390055656433
office supply,skirt,0.1671004742383957
office supply,toothpaste,0.16675594449043274
office supply,turntable,0.16663160920143127
office supply,dice,0.16657809913158417
office supply,gong,0.16651609539985657
office supply,mussel,0.16637200117111206
office supply,gravy,0.165913924574852
office supply,fondue,0.1658439189195633
office supply,dagger,0.1658419817686081
office supply,pie,0.16565938293933868
office supply,porcupine,0.16538406908512115
office supply,cornucopia,0.1652192622423172
office supply,pantyhose,0.16514809429645538
office supply,soup,0.16508585214614868
office supply,crow,0.16467639803886414
office supply,rim,0.16435827314853668
office supply,helicopter,0.16433021426200867
office supply,weasel,0.16421383619308472
office supply,yo-yo,0.16415739059448242
office supply,trowel,0.16407708823680878
office supply,taillight,0.16362859308719635
office supply,bonnet,0.16357658803462982
office supply,pig,0.16313371062278748
office supply,calamari,0.16284102201461792
office supply,gazelle,0.16266106069087982
office supply,cot,0.16265971958637238
office supply,ticktacktoe,0.16261088848114014
office supply,llama,0.16222132742404938
office supply,go-kart,0.16218960285186768
office supply,tick,0.16159477829933167
office supply,mug,0.16158631443977356
office supply,poker,0.16153815388679504
office supply,spear,0.16140832006931305
office supply,grenade,0.1612231433391571
office supply,tugboat,0.16110707819461823
office supply,sombrero,0.16055001318454742
office supply,candy,0.15998469293117523
office supply,jackhammer,0.1599644273519516
office supply,hot chocolate,0.1599443405866623
office supply,grapefruit,0.15986520051956177
office supply,kaleidoscope,0.15971040725708008
office supply,bikini,0.15935419499874115
office supply,avocado,0.15923264622688293
office supply,deer,0.158936008810997
office supply,flamingo,0.158876433968544
office supply,scoop,0.15862500667572021
office supply,coleslaw,0.15831145644187927
office supply,toucan,0.1576681286096573
office supply,ivy,0.15738089382648468
office supply,nutcracker,0.15703293681144714
office supply,blazer,0.1569770872592926
office supply,hedge,0.1555517315864563
office supply,revolver,0.1554364264011383
office supply,cape,0.1552739292383194
office supply,scooter,0.15524952113628387
office supply,saw,0.15478858351707458
office supply,cinnamon,0.15418928861618042
office supply,marshmallow,0.15400727093219757
office supply,saffron,0.1538848578929901
office supply,tulip,0.15386392176151276
office supply,alpaca,0.15309961140155792
office supply,maggot,0.15293940901756287
office supply,orangutan,0.15292888879776
office supply,broom,0.1528421938419342
office supply,flute,0.1527777910232544
office supply,arugula,0.15275384485721588
office supply,caviar,0.15253160893917084
office supply,tadpole,0.15215753018856049
office supply,platypus,0.15198728442192078
office supply,croissant,0.15193848311901093
office supply,grits,0.15190982818603516
office supply,juicer,0.15170882642269135
office supply,spider,0.1516900509595871
office supply,coffeemaker,0.15164901316165924
office supply,dumpling,0.15152384340763092
office supply,taco,0.15144607424736023
office supply,wagon,0.15075545012950897
office supply,string cheese,0.1507493555545807
office supply,machete,0.14996419847011566
office supply,koala,0.1490379124879837
office supply,candlestick,0.14881256222724915
office supply,jetski,0.14871956408023834
office supply,knife,0.14838728308677673
office supply,cheese,0.14819097518920898
office supply,bison,0.14792665839195251
office supply,octopus,0.1477801501750946
office supply,whisk,0.14768876135349274
office supply,xylophone,0.14765365421772003
office supply,warthog,0.14743481576442719
office supply,yak,0.14738012850284576
office supply,snail,0.14715354144573212
office supply,cucumber,0.14662393927574158
office supply,chinchilla,0.1463441699743271
office supply,pretzel,0.1462043970823288
office supply,mole,0.14620113372802734
office supply,quad,0.1461825668811798
office supply,waffle,0.14603114128112793
office supply,frisbee,0.14575880765914917
office supply,roll,0.14481577277183533
office supply,knob,0.14424340426921844
office supply,lego,0.1442335546016693
office supply,abacus,0.14297181367874146
